ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1556980688-9551,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or220-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"it's not wonder why scenes of game of thrones were filmed here. this magical moorish landmark is definitely worth the visit, even in the scorching summer months. it's picturesque architecture, dreamy gardens and exotic tile work make a visit to sevilla worth it! don't miss...more","Orange County, California",2017-07-01T00:00:00Z,magical architecture and gardens,5,49,33,e_crtz,"Reviewed August 3, 2017"
1556980571-9158,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or620-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...moorish art, perfectly preserved. the alcazar castle is spectacular. it recently featured in several episodes of game of thrones. it truly feels like you have stepped back in time. 

seville is a magical city.more","Ottawa, Canada",2014-07-01T00:00:00Z,game of thrones - the kingdom of dorn,5,73,29,Spartan61,"Reviewed June 13, 2015"
1556980677-9515,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or260-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...every corner is full of history and beauty which may explain why it is one of the shooting sets for game of thrones! there is so much to explore with a huge walled garden closed of from the public, creating  a peaceful area to relax...more",null,2017-05-01T00:00:00Z,magical and beautiful,5,4,0,Ollie M,"Reviewed June 4, 2017"
1556980657-9445,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or330-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,visited real alcazar as part of a business trip. walking around you feel you've walked in the land of game of thrones as they taped certain scenes here. very nice.,"Rossum, The Netherlands",2016-10-01T00:00:00Z,game of thrones live!,4,609,265,DeKokkies,"Reviewed October 14, 2016"
1556980584-9200,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or580-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...if you take your time, and don't allow the crowds to shove you around, then you will learn an awful lot. as a game of thrones fan, it is really cool when you recognize your surroundings as those of dorne! exotic and mysterious!more","Toronto, Canada",2015-04-01T00:00:00Z,beautiful for seville,4,36,11,911JanG,"Reviewed March 20, 2016"
1556980730-9694,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or80-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...we initially went to visit as 'game of thrones' was filmed there - it is so much more and well worth a visit. would recommend the tour and paying to skip the line - the line was long and it was 39 degrees.more,"Derbyshire, United Kingdom",2018-07-01T00:00:00Z,a must see,5,27,13,Estrela222,"Reviewed August 1, 2018"
1556980627-9349,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or430-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"real alcazar was beautiful - every room was rich in history - gardens were amazing ... be careful of the duck who hangs out with the peacocks - he doesn't like tourists!
games of thrones lovers get to go to dorn","Scarsdale, New York",2016-07-01T00:00:00Z,excellent - magectic,5,111,22,mom2zap22,"Reviewed July 27, 2016"
1556980718-9654,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or120-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,absolutely stunning architecture and wonderful gardens make this a must see in seville. took a group of high school students and they enjoyed every minute.,"Seattle, Washington",2018-03-01T00:00:00Z,game of thrones,5,39,5,JaxCA,"Reviewed March 29, 2018"
1556980735-9718,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or60-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,a must if you come to seville. beautiful buildings and gardens very game of thrones. you do have to queue though,"Tonbridge, United Kingdom",2018-09-01T00:00:00Z,what an amazing place,5,26,8,JVStevens,"Reviewed September 16, 2018"
1556980668-9489,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or290-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the gardens and buildings are magnificent,  beautifully preserved and maintained. we are game of thrones fans and enjoyed comparing the alcazar to the palace of dorne from the show. the weather made this a perfect visit would definitely recommend a visit.more","Stoke-on-Trent, England, United Kingdom",2018-03-01T00:00:00Z,beautiful palace,5,143,48,Gilly1959,"Reviewed March 17, 2018"
1556980703-9606,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or170-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"there is no debate that if you are in sevilla, you must go here. the history alone is amazing, not to mention the beautiful gardens--- i mean, it is dorne from game of thrones for a reason.","Cardiff-by-the-Sea, California",2017-09-01T00:00:00Z,a must- the history and the gardens,5,38,13,987alisaz,"Reviewed October 14, 2017"
1556980649-9415,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or360-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the alcazar is a very special, really quite spectacular place and you really do feel immersed in history. or game of thrones, even (eventually when you see the garden).more","Dublin, Ireland",2016-11-01T00:00:00Z,a must-visit while in seville,5,23,11,totomcgrath,"Reviewed November 15, 2016"
1556980546-9071,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or700-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...always wanted to see this place , and even more so since i learned it was the location for ""kings landing "" in ""game of thrones""! it didn't disappoint and the moorish influence is still much in evidence. the gardens are wonderful with amazing scents.more","Tadcaster, England, United Kingdom",2015-04-01T00:00:00Z,atmospheric,5,50,21,Susanna V,"Reviewed April 18, 2015"
1556980610-9282,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or490-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...fans of game of thrones will recognize this as the palace of dorn.  the gardens are beautiful and peaceful and there is a beautiful picture to take every few feet.  do not miss this.  there were long lines when we went the day before easter...more,"Clearwater, Florida",2016-03-01T00:00:00Z,one of the gems of andalucia!,5,59,19,Theodore V,"Reviewed May 10, 2016"
1556980715-9645,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or130-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,game of thrones was filmed here - its amazing. visit the room where magellan & christopher columbus planned to sail across the world - when people thought the world was flat. a mix of arabic and christian with each rulership adding to the architecture.,"Marrakech, Morocco",2017-07-01T00:00:00Z,game of thrones,5,8,4,MEZZIE10,"Reviewed August 14, 2017"
1556980660-9451,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or320-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"my husband totally geeked out while visiting the alcazar! the photo opportunities were amazing. i would recommend buying the tickets online, several days before you plan on visiting. if you buy the tickets online, you get to chose what time you are going to arrive....more","Vancouver, Canada",2017-08-01T00:00:00Z,great for game of thrones fans!,5,22,2,834adellek,"Reviewed August 30, 2017"
1556980580-9187,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or590-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"ok, i'll be honest, we first saw this place on game of thrones as the city of dorne.  moving on...

we spent hours and gigabytes here, it's so picturesque and unique!  seriously, i took more photos in this one place than in the rest of...more","Indooroopilly, Australia",2015-06-01T00:00:00Z,beautiful gardens and great palace,5,85,31,795lizv,"Reviewed October 9, 2015"
1556980596-9234,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or540-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...sadly, at the time of our visit, the labyrinth was closed. oh and if you're a game of thrones fan, dorne scenes were filmed there. i wish i knew that before my visit!more","Montreal, Canada",2016-06-01T00:00:00Z,"nice domain, labyrinth was closed though :(",4,112,50,Martz560,"Reviewed July 3, 2016"
1556980615-9301,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or470-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,i actually liked this better than the alhambra.  beautiful details everywhere.  amazing life these people lived. you can see why the gardens were chosen as a game of thrones film site.,null,2016-05-01T00:00:00Z,my favorite tourist attraction from our trip,5,30,10,debbie13410,"Reviewed June 15, 2016"
1556980624-9339,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or440-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,the moorish architecture and underground pools were intereting especially because of the hot weather when we visited. mmy teenager loved locating and identifying the location of scenes from the game of thrones.,"Barcelona, Spain",2016-07-01T00:00:00Z,beautiful gardens,4,8,2,darla100,"Reviewed July 17, 2016"
1556980741-9736,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or40-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...alcazar is dorn from game of thrones home of martels . gardens are beatifull, they recomed to buy tickets online , in novembar it was slow so we just vait for 7/10 minutes to entermore","Osijek, Croatia",2018-11-01T00:00:00Z,dorn,5,55,13,Antun03,"Reviewed November 21, 2018"
1556980632-9361,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or410-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,we visited before i had even heard of game of thrones and so i was shocked to see it pop up as one of the locations- but you can see why as it is a stunning and historic location which has lost none of its...more,"Bristol, United Kingdom",2015-08-01T00:00:00Z,game of thrones fans,5,40,21,SPF19,"Reviewed July 28, 2016"
1556980691-9570,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or210-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,wow this place is amazing especially if you are a game of thrones fan where some of the scenes of dorne were filmed. lots of interesting stories from our  tour guide we booked which is well worth it to skip the queue. beautiful gardens must...more,Scotland,2019-01-01T00:00:00Z,new year getaway,5,25,29,GoldilocksScotland,"Reviewed January 9, 2019"
1556980652-9424,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or350-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"totally worth the visit, specially if you are a game of thrones fan !
very nice gardens and space in the middle of the city, completely hidden to curious eyes (no, you cannot peak, you have to really go in)
if you are under 25...more",null,2017-08-01T00:00:00Z,amazinngggg,5,19,3,71fredericap,"Reviewed August 27, 2017"
1556980727-9684,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or90-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...this place has to be the gardens, although the buildings are incredible too - take a visit to the famous fountain in game of thrones... the cost was around â‚¬20 per person but it does take a while to get around so itâ€™s worth the...more",null,2018-07-01T00:00:00Z,cultural,4,15,5,Bha-dan,"Reviewed July 14, 2018"
1556980738-9726,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or50-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"don't miss the pipe organ or the story behind it. amazing building and not just for game of thrones nerds. amazing how much was shot in that city though! beautiful gardens, architecture and unbelievable condition of the building and grounds. worth a visit!","Santa Monica, California",2018-04-01T00:00:00Z,magnificient in every way,5,50,30,Cheryl S,"Reviewed October 17, 2018"
1556980747-9757,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or20-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...incredible is this place that the movie lawrence of arabia filmed there as well as the past season of the tv series game of thrones.

 if you get to sevilla, make a visit here   a priority.   and if you want a personalized tour, inquire after...more","Cadiz, Spain",2019-02-01T00:00:00Z,defies description!,5,29,18,Aly1648,"Reviewed February 20, 2019"
1556980744-9746,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or30-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...it was nice to be there and look back from my memories of game of thrones season 5 episodes.  this places served as the gardens of dorne.  such interesting architecture---so many rooms!  but the gardens were exceptional---very lush even as fall season was ending.more,"San Francisco, California",2018-11-01T00:00:00Z,exciting!,4,276,76,luxetrip,"Reviewed January 25, 2019"
1556980559-9116,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or660-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,i loved it. we were in there for 4 hours or more. gardens were beautiful. loved the fact that we got to see where some scenes from game of thrones were filmed. right next door to the cathedral.,"Edmonton, Canada",2015-05-01T00:00:00Z,amazing.,5,65,87,tedandjana,"Reviewed June 8, 2015"
1556980750-9770,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or10-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...take some time and relax on a bench and take in the zen atmosphere. a cool fact about real alcazar: game of thrones shot the dorne scenes here!more,"Vancouver, Canada",2019-03-01T00:00:00Z,absolutely stunning!,5,29,10,VictoriaVandenberghe,"Reviewed March 13, 2019"
1556980750-9767,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or10-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...tour takes 4 hours for the 2, costing 45e each but we'll worth it. the history alone is fascinating and when in alcazar you might remember some scenes from game of thronesmore","Skerries, Ireland",2019-03-01T00:00:00Z,definite must see,5,131,46,eamonnr2015,"Reviewed March 18, 2019"
1556980562-9130,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or650-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...take time, sit down to soak in the fresh air and splendor of real alcazar. no wonder ""game of thrones"" used this venue for one of its shooting locations. lots of pretty backgrounds for your portraits for lasting memories.more","Chesapeake, Virginia",2015-06-01T00:00:00Z,must-see in seville,5,23,10,lbstricklan,"Reviewed June 20, 2015"
1556980652-9430,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or350-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...the grounds themselves are stunning. we went in the rain and they were still breathtaking but definitely aim to go on a sunny day if you can. also game of thrones lovers will be so happy...dorne is alive! :)more,"San Francisco, California",2016-11-01T00:00:00Z,beautiful gardens!,5,17,14,KLW711,"Reviewed November 22, 2016"
1556980627-9346,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or430-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"this is the palace of dorne! hence all you got fans - do not miss this place!

apart from starring on one of the world's most watched tv series, this palace is a beautiful place to visit. it takes you through the cultures of ancient...more","Mumbai, India",2016-04-01T00:00:00Z,must visit for all game of thrones fans!,5,42,48,debonnayr,"Reviewed December 12, 2016"
1556980587-9208,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or570-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...i do feel i saw more intricate calligraphic work at alhambra than alcazar however still worth the long queues and the cost! was also good to see the filming location of the game of thrones.more,"Ellicott City, Maryland",2015-10-01T00:00:00Z,if you have seen alhambra ......,5,85,31,tjafary,"Reviewed November 4, 2015"
1556980571-9152,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or620-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,omg...this place was breathtakingly beautiful...i could of spent hours here. they filmed game of thrones in the garden and walkway. when i watched it i was reminded why i went in the first place.,"Melbourne, Australia",2014-10-01T00:00:00Z,a must,5,135,35,Wheelfam,"Reviewed September 2, 2015"
1556980641-9383,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or390-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...fans of game of thrones will recognize this place as the kingdom of dorne as the real alcazar was used as a location for filming.

the palace has beautiful gardens and areas with colourful tiles and views. the interiors have walls after walls of carvings...more","Kuala Lumpur, Malaysia",2016-10-01T00:00:00Z,beautiful royal alcazar,5,495,194,JoeCool_KL,"Reviewed October 12, 2016"
1556980624-9334,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or440-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"nice place, beautiful. cool to see where they filmed some scenes from game of thrones. especially the embassador room.","Stockholm, Sweden",2016-07-01T00:00:00Z,cool,5,5,0,Edvin92,"Reviewed July 23, 2016"
1556980738-9722,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or50-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the mudã©jar architecture is breathtaking, in fact scenes of <<game of thrones>>  were filmed here! 
we loved the magnificent formal gardens. the christian rulers of seville were so impressed by the alhambra in granada that in building the real alcazar, they incorporated similar uses of...more","Seattle, Washington",2018-09-01T00:00:00Z,not just for the royals.,5,57,16,Gratefulll,"Reviewed October 23, 2018"
1556980660-9452,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or320-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"i was spellbound by the architecture, atmosphere & overall impression! the line was long so prebooking tickets or buying online is to prefer but once we got in wow!",Sweden,2016-09-01T00:00:00Z,do not miss! game of thrones water gardens of dorne,5,66,9,Vasa-Eriksson,"Reviewed March 2, 2017"
1556980712-9633,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or140-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...it was a bit more expensive but it was worth listening to the guide. for the games of thrones fans, this is a place where some of the episodes in season 5 was filmed. well worth a visit.more",Leederville,2018-01-01T00:00:00Z,amazing place to visit,5,30,4,allegro383,"Reviewed January 8, 2018"
1556980721-9670,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or110-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...if you just walk around and enjoy the view, you will have a much better time!  the gardens are worth spending time in, take a picnic and enjoy the serenity, after all it is a game of thrones filming location!more","Sydney, Australia",2018-04-01T00:00:00Z,donâ€™t both with audio guide,3,39,10,Harrietallan,"Reviewed April 14, 2018"
1556980652-9425,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or350-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"the gardens were used in the game of thrones series and you can see why. it's like travelling to another time, wonderful archeticture, lovely gardens...but honestly for me that was about all.

the queues were big (book on line before you go and you can...more","Sussex, UK",2016-08-01T00:00:00Z,game of thrones......,3,46,34,Parkeni,"Reviewed August 30, 2016"
1556980621-9328,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or450-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"great day out, you can spend ages here so â‚¬9 is pretty good value, game of thrones was filmed here, loads of tourists but you can find peaceful spots in the garden.","Greater Manchester, United Kingdom",2016-07-01T00:00:00Z,â‚¬9 entry but you could spend hours here.,5,15,14,JRBR3,"Reviewed July 11, 2016"
1556980652-9429,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or350-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...the real alcazar is an amazing and important historical site so take a good 4 hours or more to this place. also for you game of thrones fans: this is where they filmed all of the dorne scenes.more,"Los Angeles, California",2017-07-01T00:00:00Z,i want to live here,5,51,39,Kharys T,"Reviewed August 8, 2017"
1556980712-9635,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or140-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...it is a place where the game of thrones was directed as well so if you like it you will find the places straight away. there are also some peacocks! take a bottle of water because there is no place inside to buy it. beautiful...more,Derby,2017-12-01T00:00:00Z,magical place,5,115,40,esewe,"Reviewed January 5, 2018"
1556980565-9131,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or640-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"buy an online ticket for sure as the lines even in mid october can be quite long. be sure to see the beautiful, mosaic-tiled rooms built by the moors. the gardens are interesting but not spectacular. we enjoyed the gardens of cordoba's alcazar more than...more","Kalamunda, Australia",2015-10-01T00:00:00Z,water gardens of dorne (for game of thrones fans),5,214,107,John G,"Reviewed October 19, 2015"
1556980556-9102,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or670-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...was pleasantly surprised to learn that a few scenes from game of thrones was shot at this site. that was delightful for my son who is following the series.

a very nice experience@alcazar.more",null,2015-05-01T00:00:00Z,outstanding experience,5,61,20,Manu B,"Reviewed May 31, 2015"
1556980697-9583,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or190-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...it was used shortly on the set of game of thrones (season 5). in the palace, there's a beautiful garden. if you wan to skip the line, buy online tickets for the next day. it is not as big as la alhambra in granada, but...more",null,2017-08-01T00:00:00Z,nice place,4,9,2,Cordalinge,"Reviewed September 14, 2017"
1556980571-9154,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or620-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,â‚¬9.50 each & what a joy to visit the architecture is wonderful in design the gardens & waterfalls are awe inspiring and as this was one of the locations for game of thrones it's worth a visit.,"Adderbury, United Kingdom",2015-08-01T00:00:00Z,well worth a visit,5,40,31,SilverSurfer72,"Reviewed August 26, 2015"
1556980738-9723,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or50-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"worth a visit but not in the same league as alhambra in granada nice gardens 
no surprise game of thrones series 5 filmed here","Edinburgh, United Kingdom",2018-10-01T00:00:00Z,guided tour,4,41,19,caz230,"Reviewed October 23, 2018"
1556980727-9690,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or90-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,felt like we were walking into an episode of game of thrones.  a very large palace that was built and rebuilt many times over the centuries.  the palaces are grand and have some very interesting features but the star here is the grounds and gardens.,"Halifax, Canada",2018-06-01T00:00:00Z,beautiful,5,109,59,Chris P,"Reviewed June 23, 2018"
1556980550-9082,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or690-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,the main reason we visited this place was because we knew that game of thrones was shot here. i wasn't expecting it to be beautiful. the gardens has fresh flowers with different colors. the fountain is beautiful as well. definitely worth a visit.,"Manila, Philippines",2015-04-01T00:00:00Z,house martell,4,43,32,neekelita,"Reviewed April 29, 2015"
1556980715-9642,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or130-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,itâ€™s all in the title especially if you like game of thrones. we went as part of a tour to save the queuing as it does look it takes a lot of time to queue,"Bolton, United Kingdom",2018-02-01T00:00:00Z,worth a visit,5,14,11,johnfR631VY,"Reviewed February 15, 2018"
1556980730-9696,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or80-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...the gardens and balconies feature in game of thrones and the whole place has the feel of a sultry other world.  we loved it - we spent hours just wandering and looking, we bought wine and sandwiches from the cafe and sat outside in the...more","Winchester, United Kingdom",2018-05-01T00:00:00Z,fascinating palace and gardens in the centre of sevilla - just go!,5,114,74,Pip K,"Reviewed July 29, 2018"
1556980741-9735,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or40-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"this huuuuuuuuuge palace is something you can not miss when in seville, it was a game of thrones set (dorne kingdom), but of course it is much more than this, it tells about spanish kingdom history and arabian influations since this reagion was dominated by...more","Sao Paulo, SP",2018-11-01T00:00:00Z,simply magnificeient,5,93,31,664alexandreb,"Reviewed November 22, 2018"
1556980732-9709,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or70-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...whilst there is lots of history attached you donâ€™t have to delve into this to explore the experience of wandering around and marvelling at the beauty. an oasis on a hot day - teenager may also like to game of thrones connection .more,"Stratford-upon-Avon, United Kingdom",2018-08-01T00:00:00Z,a must see,5,8,0,brigden2017,"Reviewed August 6, 2018"
1556980615-9306,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or470-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...listen out for people humming the theme tune to game of thrones cos some of it was filmed there. just incase you are in any doubt, you need to go, best couple of hours you will ever spend, every minute of it with a smile...more",Scotland,2016-06-01T00:00:00Z,this is a must see!!,5,83,48,Purplelinky,"Reviewed June 6, 2016"
1556980680-9522,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or250-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...easy to get tickets by queuing however there were guided tours on offer that jumped the queue. 
this is where some of the game of thrones sets are filmed (dorne). 
take a picnic and have a lovely day heremore",Marrakech,2017-05-01T00:00:00Z,beautiful,5,65,39,Dexter w,"Reviewed June 24, 2017"
1556980590-9214,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or560-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"this is the number 1 spot to visit, recently being a movie location for thr hbo serie games,of thrones, great architecture beautiful gardens","Bruges, Belgium",2015-05-01T00:00:00Z,games of thrones movie location,5,8,0,Oroyo,"Reviewed September 26, 2015"
1556980546-9076,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or700-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...pace yourself as the palace and the grounds are larger than appear when you enter. if you're familiar with game of thrones you'll recognise where some of the kings landing footage is shot. divine.more,"London, United Kingdom",2015-04-01T00:00:00Z,beautifully equisite palace and driven gardens,5,113,50,965carlap,"Reviewed April 6, 2015"
1556980556-9110,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or670-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...this is amazing and such a soothing experience in the super hot seville. while our initial notice was to see the place where game of thrones was filmed - the place itself was splendid. water gardens are so very beautiful!more,"London, United Kingdom",2015-05-01T00:00:00Z,must visit in seville,5,36,16,Sravya,"Reviewed May 19, 2015"
1556980697-9587,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or190-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,...the gardens are absolutely fantastic and we were very excited to see the exact spots where game of thrones filmed. they really did not have to do very much to this beautiful environment for the show. take your time and enjoy the scenery. you will...more,"Chicago, Illinois",2017-08-01T00:00:00Z,absolute jewel,5,30,13,Cmr05,"Reviewed September 8, 2017"
1556980674-9508,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or270-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...came here again after a few years in part because the alcazar also featured as dorne in game of thrones: so fans can also do scene spotting!

it's popular attraction for obvious reasons so pick your times towards the end of the day and get...more","London, United Kingdom",2017-04-01T00:00:00Z,has to be on your list: book online!,4,593,212,SteveJ420,"Reviewed May 13, 2017"
1556980550-9085,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or690-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...super popular now i am sure after they used it for filming dorne in game of thrones, but worth visiting regardless! it's reasonably priced, and the audio guide is the best way to get a sense of this beautiful palace. take some time to wander...more","Sydney, Australia",2015-04-01T00:00:00Z,"beautiful gardens, amazing history",4,32,22,Pat N,"Reviewed April 27, 2015"
1556980575-9161,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or610-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"this is a great place to understand spanish history . superb gardens and the high end of caliphate architecture of 13th century. even "" games of thrones "" shot there in the last season","Singapore, Singapore",2015-08-01T00:00:00Z,a fantastic place to visit,5,84,62,Travelinside,"Reviewed September 15, 2015"
1556980587-9201,https://www.tripadvisor.com/Attraction_Review-g187443-d191139-Reviews-or570-Real_Alcazar-Seville_Province_of_Seville_Andalucia.html,"...likewise, the grounds are not as big but the gardens (some of which were closed off on my visit) are probably more substantial. fans of game of thrones can have additional fun trying to find the scene of the 'worst fight scene ever'.more","Lower Hutt, New Zealand",2015-11-01T00:00:00Z,compares favorably with alhambra,5,16,6,heftyholon,"Reviewed November 24, 2015"
