ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557165804-2115,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we had just left carrick-a-rede, and drove in and stopped at the harbor for a few minutes.  really picturesque little spot.  the beach was used for filming a scene in the series game of thrones recently.  worth a few minutes in your day touring.","Lakeland, Florida",2013-09-01T00:00:00Z,lovely little harbor,5,113,32,whcowley,"Reviewed October 18, 2013"
1557165804-2117,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,lovely little harbour with a cafe & toilets.  good place to stop for lunch or afternoon tea.  filming was done here for tv series game of thrones.,"Nuneaton, United Kingdom",2013-05-01T00:00:00Z,well worth a short detour,5,12,13,IreneGolby,"Reviewed June 12, 2013"
1557165834-2211,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"they filmed part of game of thrones here, and it does have a midieval feel to it.  just a harbor and some caves, but some good history and very picturesque.  there was a game of thrones tour going on while we were there.  amazing cake/pie/sweets...more",california,2016-06-01T00:00:00Z,fun place for a brief visit,5,220,98,harvey44,"Reviewed June 19, 2016"
1557165837-2226,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"our initial reason for visiting balintoy harbour was because it was a game of thrones shooting site, but it turned out be an incredibly scenic place.  the drive down to the hidden harbor was a bit harrowing since the road is narrow and there are...more","Poughkeepsie, New York",2016-06-01T00:00:00Z,picturesque,5,114,45,susiecreamcheese44,"Reviewed July 5, 2016"
1557165850-2264,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or90-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,good for game of thrones fans and wave photographers too. we were here on a windy february day and it was one of the highlights of the day.,"Edinburgh, United Kingdom",2018-02-01T00:00:00Z,impressive in rough weather,4,26,9,803AlexP,"Reviewed February 7, 2018"
1557165850-2267,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or90-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"another of the places on the "" game of thrones "" tour but even for non - viewers like ourselves it's well worth visiting. 
it's a very picturesque little harbour with beautiful views out to sea. 
reminiscent of the giant's causeway in places with similar...more","Dundonald, Belfast.",2017-01-01T00:00:00Z,very pretty!,5,603,212,2020vision,"Reviewed January 29, 2017"
1557165800-2107,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or250-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...it may be familiar to any fans of the hbo series game of thrones as some of the filming was carried out here. don't be put off if you go there on a bad day as it is even more spectacular with waves crashing over...more,"Carrickfergus, United Kingdom",2012-09-01T00:00:00Z,magical!!!!!!!,5,79,51,Marcy88Carrickfergus,"Reviewed November 10, 2012"
1557165841-2228,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...our friends wanted to see were the game of thrones harbour was filmed and they weren't disappointed.  don't forget to visit the red door for lunch on the way to the harbour.  great value and great local food.more,"Belfast, United Kingdom",2016-09-01T00:00:00Z,early sept visit,5,36,37,Mark D,"Reviewed September 25, 2016"
1557165841-2229,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...around fascinating geological formations, great views of the coastline and out to small islands, a serene boat dick harbor which appeared in game of thrones - and as an unexpected bonus - a wonderful cafe with delicious homemade scones, cakes and pies. everyone we chatted...more","West Kelowna, Canada",2016-09-01T00:00:00Z,great detour!,5,313,104,WKGuy1,"Reviewed September 16, 2016"
1557165807-2122,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...although we didn't use the coffee shop it was quite busy with customers sitting outside enjoying the sunshine. proving a popular place as game of thrones has been filmed heremore,"Bangor, United Kingdom",2014-08-01T00:00:00Z,picturesque,4,116,48,Simps0n72,"Reviewed August 11, 2014"
1557165864-2307,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,beautiful location. filming location for game of thrones. excellent icecream in the cafe. lots of birds.,"Aurora, Canada",2017-09-01T00:00:00Z,beautiful seaside views,4,126,36,Carolyn D,"Reviewed September 6, 2017"
1557165816-2156,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...he's a huge game of thrones fan so was in his element.

we went early in the morning so cafe wasn't open bit we avoided the bus tour hoards. 

rocks were great for scrambling on and sea was epic and rough. 

cool history and few...more","Derry, United Kingdom",2015-11-01T00:00:00Z,very cool,4,83,79,Aoibheann C,"Reviewed November 8, 2015"
1557165816-2150,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...it featured effectively in game of thrones. there is a tiny cafe with excellent food - seafood and desserts are tops. coffee and ice creams are also good. it is very busy - the moderately sized car park is always jampacked. pottering around the harbour...more,"Portstewart, N.Ireland",2015-06-01T00:00:00Z,beautiful harbour with lime kilns and a marvellous coastal walk,5,64,39,Fdobbs,"Reviewed August 11, 2015"
1557165813-2138,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or210-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...if you watch game of thrones you'll get an extra kick out of visiting this place - the harbour is used as pyke and the rocks at ballintoy feature as the iron islands in the show. also ballintoy has been used as dragonstone in game...more,"Belfast, United Kingdom",2014-08-01T00:00:00Z,game of thrones viewers will enjoy it!,5,17,18,Jamie B,"Reviewed April 4, 2015"
1557165810-2136,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or220-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"loved the harbour. beautiful, tranquil and scenic.  loved walking around.  my partner wanted to see it because he's a game of thrones fan. i never watch it. both impressed along with our daughter.","Belfast, United Kingdom",,beautiful harbour,5,25,26,Kabelfast,"Reviewed February 18, 2015"
1557165844-2243,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or110-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"super little harbour, made famous by the game of thrones, but still nice to see and have a picnick or coffee at the little restuarant","Ballyclare, United Kingdom",2016-10-01T00:00:00Z,must see,5,276,69,garyje,"Reviewed October 12, 2016"
1557165804-2111,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a sweet little harbor at the end of a series of switchback curves down ... a beautiful spot, game of thrones filming location (a perfect fit) and views begging to have their picture taken -- worth the turn off of the coastal route","Houston, Texas",2014-04-01T00:00:00Z,picture perfect,5,34,15,txmockbird1,"Reviewed May 23, 2014"
1557165825-2184,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or170-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...views and the place is so old and sits right on the harbour, where i might add they filmed a scene from game of thrones..... anyways its breathtaking there.... you have to drive off the main road down to the harbour, just a couple of...more","Toronto, Canada",2015-11-01T00:00:00Z,the little harbour cafe,5,38,36,lynnp55555,"Reviewed November 29, 2015"
1557165819-2158,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...there is parking and toilets below and scenes from game of thrones. use postal code bt54 6na to find it. there is a sometime open cafe.more,"Minneapolis, Minnesota",2015-09-01T00:00:00Z,"great geology, north coast view",5,191,85,TrekkerSue,"Reviewed September 28, 2015"
1557165873-2328,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or20-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"very interesting and impressive landscape and seascape on the north antrim coast. the day i visited the harbour, which is a location for game of thrones, was quite windy and the sea was spectacularly dramatic. very well worth a visit especially for got fans.",null,2018-09-01T00:00:00Z,spectacular and dramatic scenery,4,22,6,KLAS123,"Reviewed October 1, 2018"
1557165797-2101,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or260-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...this is also a set for the program game of thrones and theres a picture board to show you what it was like in the film. well worth putting down as a place to visit.more,"Burton upon Trent, United Kingdom",2018-05-01T00:00:00Z,stunning views and game of thrones,5,133,29,220geoffreyp,"Reviewed May 9, 2018"
1557165847-2254,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or100-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...this has become a very busy tourist attraction because it has featured in game of thrones so weekend visits be prepared for traffic congestion as you try and get parked up but worth a visit none the less.  it also has a little tea room...more,"Magherafelt, United Kingdom",2016-09-01T00:00:00Z,amazing scenery & so relaxing,5,15,4,elfuthark,"Reviewed December 6, 2016"
1557165831-2207,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a must see along the north coast, especially if your a game of thrones fan! the wee coffee shop is fantastic, we have the banoffee cake which was just incredible.","Randalstown, United Kingdom",2016-08-01T00:00:00Z,fantastic day out,5,13,14,abwmcfaul,"Reviewed August 24, 2016"
1557165819-2161,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,we found this by accident and it is so cute.  beautiful harbor and from why i understand the game of thrones was taped in at some point.  don't watch the show but that what i was told.,NC,2015-09-01T00:00:00Z,beautiful harbor,5,180,63,NCJustMe,"Reviewed September 15, 2015"
1557165850-2260,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or90-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we stopped simply because it was a game of thrones filming location. however, this quaint working harbor was actually pretty cool on its own. it was one of our last stops of the day, and the sun was just beginning to set. the pictures over...more","Rochester, New York",2017-04-01T00:00:00Z,quaint working harbor,5,84,21,RocMom4,"Reviewed April 26, 2017"
1557165810-2133,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or220-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the ballintoy harbour is so beautiful! i love the nature around it, the harbour and it's surroundings look so historical. if you're a game of thrones fan you must see it, if you're not you should still go and see it!","Kuopio, Finland",2015-04-01T00:00:00Z,stunning!,5,258,70,Aino R,"Reviewed April 5, 2015"
1557165813-2146,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or210-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,i just think ballintoy harbour is a fantastic little gem what a beautiful little harbour it just takes you away in your mind to a magic place and if you watch game of thrones it's a must you won't be disappointed,"Belfast, United Kingdom",2015-07-01T00:00:00Z,a must do,5,173,65,K7210QRpatrickm,"Reviewed August 16, 2015"
1557165813-2141,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or210-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"great scenary at the popular, busy harbour.  queue to park.  game of thrones filming location- pyke harbour.",null,2015-05-01T00:00:00Z,great scenery,4,120,53,Egoth,"Reviewed May 12, 2015"
1557165813-2140,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or210-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...once there, it is beautiful. there is a small cafe which is reasonably priced and has a good selection of snacks (and ice cream).

it is also known for being a game of thrones filming location.more",null,2014-07-01T00:00:00Z,beautiful location but busy.,4,116,64,Tim G,"Reviewed May 19, 2015"
1557165819-2167,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we were here on a beautiful day, if you are a got fan, it will be a real thrill.  still a great spot to see the local art, view the small harbor and get a sense of a a simpler life. check out the hidden...more","stratford, ct",2015-08-01T00:00:00Z,game of thrones picked it for a reason,5,67,51,tuxedoavenue,"Reviewed August 24, 2015"
1557165816-2153,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"been coming here around 30 years, long before game of thrones got here.
my husbands ashes were scattered around here, his dying wish. beautiful place, stunning views but go mid week, it's far too busy at weekends!",Belfast,2014-08-01T00:00:00Z,romantic place.,5,45,41,Scunnered101,"Reviewed July 15, 2015"
1557165841-2233,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or120-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,while game of thrones does film here the harbour is most interesting and historical with an old kiln for mining materials. spent an hour here  some tea and scones as well as pie. great little spot for an historical little harbour,"Port Coquitlam, Canada",2016-07-01T00:00:00Z,quaint harbour  rourkes kitchen good break,4,172,22,icemogul99,"Reviewed August 31, 2016"
1557165844-2247,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or110-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...game of thrones has made it famous but it has always been picture perfect.  accessible for everyone as you can drive all the way down

plenty of parking
cafã©
public toilets. 
caves 
tide pools and stone beaches 
level wheelchair accessible concrete piers. 

the locals take...more",null,2016-09-01T00:00:00Z,do not miss this location!!!,5,72,33,Carson W,"Reviewed September 26, 2016"
1557165847-2250,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or100-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,loved seeing where they shot scenes from our favourite hbo series. used the game of thrones location app to find where they shot the specific scenes. we visited here in 2008 and it was a ghost town. now it's popping with other got enthusiasts.,"Chatham, Canada",2016-09-01T00:00:00Z,game of thrones scenes location! super cool,4,20,13,Tateyw,"Reviewed September 27, 2016"
1557165831-2200,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"visited with friends last week and really enjoyed the harbour
fantastic scenery looking out to rathlin island
you can see why game of thrones use it as a location
drive down can be a bit scary ... go slow!","Newtownards, United Kingdom",2016-03-01T00:00:00Z,worth visiting,5,245,248,stephenskier123,"Reviewed March 28, 2016"
1557165853-2271,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or80-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...it's also a game of thrones filming location. and, park at the harbor parking lot, but then walk back up the hill to the first curve and go straight down a small road to a quiet beach. there are black cliffs for a backdrop and...more","Minneapolis, Minnesota",2017-06-01T00:00:00Z,cute little harbor,4,455,90,Eileen P,"Reviewed June 30, 2017"
1557165837-2224,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or130-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...if you're a game of thrones fan, you'll be in heaven. here's a tip: make sure to wander around the entire area....there's some nice scenery to be seen. it seemed like most people just walked around the stone quay and then got back in their...more","Lawrenceburg, IN",2016-10-01T00:00:00Z,"quaint little harbour; worth a stop, and got fans will love it",4,309,288,Linerguy,"Reviewed February 24, 2017"
1557165816-2148,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or200-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"well, we were there because of game of thrones but it was a nice visit even though i didn't recognise the harbour as pyke. we were there on a rough and rainy november day and that only added to the atmosphere of the dramatic, rough...more","Bonn, Germany",2014-11-01T00:00:00Z,dramatic little harbour,4,32,8,586ceciliem,"Reviewed August 13, 2015"
1557165844-2244,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or110-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,you don't have to be a game of thrones fan to come here. down the end of a windy road that seems to lead nowhere is a beautiful little harbour with the most excellent tea house serving lunches and cakes (and oh - what cakes!)....more,"Sydney, Australia",2016-09-01T00:00:00Z,another  beautiful location,4,78,33,Noel H,"Reviewed October 8, 2016"
1557165822-2169,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or180-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,otherwise known as pyke harbour from game of thrones   well worth a detour for the scenery especially when the sea is a bit rough. be careful driving down and back as the road is quite narrow but there is a large free car park at...more,Co Antrim,2015-10-01T00:00:00Z,wave power,4,48,30,DashMcCabe,"Reviewed October 26, 2015"
1557165867-2313,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or40-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,amazing place like so many other in northern ireland. as a fan of game of thrones i enjoyed even more.,null,2017-09-01T00:00:00Z,beautiful place,4,201,43,elzowczyna,"Reviewed November 13, 2017"
1557165807-2127,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"while getting down to the harbor was a bit tight, the views were worth it. one is afforded a beautiful view of the coast, and this is a must-stop for any 'game of thrones' fan.","Billund, Denmark",2014-10-01T00:00:00Z,a hidden beauty,4,62,18,btking854,"Reviewed October 15, 2014"
1557165864-2298,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...it was very windy so i would advice appropriate shoes for balance. 

pictures/videos on instagram @travelwithkel.ig

discovered this on our game of thrones tour. read other reviews of the sites we visited.more","London, United Kingdom",2017-09-01T00:00:00Z,stretch your legs! get ready for a mini hike,5,140,41,TravelWithKel,"Reviewed October 20, 2017"
1557165831-2203,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...it's quiet and a nice place for a short walk along the harbour wall.  the rocks are quite atmospheric - and, if you are a game of thrones fan you can tick this off.  it's worth it.more","London, United Kingdom",2016-09-01T00:00:00Z,pretty and atmospheric,3,166,76,Steve M,"Reviewed September 25, 2016"
1557165828-2193,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...the scenery is fantastic and has a lovely walk around the coast. a definite must see if travelling around the north coast of ireland...and of course for the game of thrones fans :-)more,null,2016-08-01T00:00:00Z,picturesque!,5,41,23,Kelbelle10,"Reviewed August 12, 2016"
1557165804-2108,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or240-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"absolutely beautiful natural scenery, breathtaking waves and a must see for game of thrones fans. small intimate pier and caves you can walk into. short walk from the village and parking available also.",null,2014-10-01T00:00:00Z,stunning coast,5,114,81,Overlykeen,"Reviewed October 8, 2014"
1557165847-2256,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or100-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...popular with game of thrones fans.  great for the kids and dog to climb around on the rocks and quayside.  on a sunny day the water is warm enough for a dip in the north atlantic.  parking can become a little congested on a sunny...more,"Cramlington, United Kingdom",2017-08-01T00:00:00Z,beautiful traditional working harbour,5,18,8,815warwickr,"Reviewed August 3, 2017"
1557165870-2319,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or30-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"the harbour itself is a nice little place, with beautiful beaches surrounding it, i can imagine this being a real nice hideaway before got hit it. i'm not complaining though, as got was the reason i visited. it looks completely different with the tourist of...more",null,2018-05-01T00:00:00Z,game of thrones,4,33,24,492egill,"Reviewed June 15, 2018"
1557165864-2300,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or50-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this is difficult for coaches to get to do you don't get the hordes of game of thrones tours overwhelming the place. the setting is beautiful. there are some old lime kilns set in the mountain and then beaches to one side and the harbour...more,Germantown,2017-09-01T00:00:00Z,highly recommended - less crowded,4,785,245,DrNic1,"Reviewed September 18, 2017"
1557165870-2325,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or30-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,the harbour is so beautiful. stopped on a game of thrones tour and it was stunning. this area serves as part of the iron islands in the show. there were so many fans of the show wandering around.,"Columbus, Ohio",2018-04-01T00:00:00Z,beautiful area,5,137,36,Lisa B,"Reviewed April 29, 2018"
1557165797-2098,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or260-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...or you can park up above, as some buses did, and walk down.  either way, ballintoy harbour is worth seeing whether you come for great coastal views or you love the game of thrones series.  i came for both and was not disappointed!more",null,2018-09-01T00:00:00Z,great for views and for game of thrones scenery,5,627,291,garbagecollector,"Reviewed October 11, 2018"
1557165822-2168,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or180-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...you can walk around the rocks and harbour, we walked to here from white park bay hostel along the coast and took in stunning views. we were even more intrigued to find that they filmed some of game of thrones here too!! added bonusmore","Telford, United Kingdom",2015-08-01T00:00:00Z,lovely little harbour,5,168,76,Shar0n1961,"Reviewed November 3, 2015"
1557165873-2330,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or20-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"if you are a fan of ""game of thrones"" this is one of the place to visit. we didnt really go around to see the whole place but it was interesting to know. little cafe and public toilet on site. if ur driving to the...more","Dublin, Ireland",2018-09-01T00:00:00Z,very good!,3,76,10,nolivhen,"Reviewed September 4, 2018"
1557165873-2334,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or20-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...a bit of a secret at one time but now because of the game of thrones being filmed there it can get busy lovely little cafe in the harbour selling gorgeous cakes ,catch of the day fish ,irish stew etc.more","Manchester, United Kingdom",2018-08-01T00:00:00Z,peaceful place,5,18,7,Doreen B,"Reviewed August 1, 2018"
1557165810-2137,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or220-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"welcome stop for light refreshment and the area was used as a set in game of thrones,can get busy but very nice if not to many people there","Larne, United Kingdom",2014-06-01T00:00:00Z,interlude,4,14,6,colin t,"Reviewed September 20, 2014"
1557165857-2278,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or70-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,as part of my wife and my g.o.t tour we always come here when we are visiting the north coast. lovely setting plenty of exploring to be done and various places used in the series. well worth a visit :),"Edinburgh, United Kingdom",2017-08-01T00:00:00Z,#our own game of thrones tour #,5,227,107,Sanchez247,"Reviewed August 7, 2017"
1557165831-2198,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or150-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"we drove down to the harbor and walked around some.  at low tide, there are many rocky islands that can been seen.  there are a couple of sandy beaches.  i was told that game of thrones filming takes place here.","Reno, Nevada",2016-04-01T00:00:00Z,lots of rocky islands at low tide,3,595,160,Fred T,"Reviewed April 5, 2016"
1557165850-2265,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or90-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,this place has become increasingly popular since it featured on game of thrones but even before the hype this was a lovely little harbour with a boat house and a stunning view across the waters.,"Edinburgh, United Kingdom",2017-02-01T00:00:00Z,beautiful nook,5,45,6,Krimson_17,"Reviewed March 22, 2017"
1557165834-2217,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or140-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"...lovely views and plenty of rocks to climb as my husband found out courtesy of the grandchildren,and of course it is ""game of thrones"" country and a lot of it is filmed in this harbour .it really is a beautiful place  and well worth a...more","Gateshead, United Kingdom",2016-04-01T00:00:00Z,"""beautiful.... and scenic !!""",5,9,14,june s,"Reviewed April 21, 2016"
1557165873-2329,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or20-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"great scenery, just a little off the main road.  well worth traveling the very narrow road to the harbour.  not a tremendously crowded location, many may skip it, but i believe it was a filming location for game of thrones.  must see.","Madison, Alabama",2018-08-01T00:00:00Z,beautify harbour,4,132,48,UncleChuck,"Reviewed September 26, 2018"
1557165870-2318,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or30-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,great views and nice small cafe here. famous now for film location for game of thrones. worth a quick stop!,"Tacoma, Washington",2018-06-01T00:00:00Z,random stop (got scene),5,82,27,gubulldogs,"Reviewed June 26, 2018"
1557165807-2123,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or230-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...we sat outside in the sunshine and enjoyed lovely coffee and scones. great table service. we walked along the beach and checked out the rock pools. it's a game of thrones film area too.more,Surrey,,visited on a sunny afternoon,5,332,206,JC-the-organiser,"Reviewed August 11, 2014"
1557165819-2160,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or190-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,...breathtaking views. rathlin island in the background. important place to see if you're a fan of game of thrones. be careful of the midges though as there were small ponds on the rocks and they were a breeding ground for the midges.more,"York, United Kingdom",2015-09-01T00:00:00Z,beautiful!,4,58,26,Nia7x,"Reviewed September 21, 2015"
1557165822-2174,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or180-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"a cute little harbor and still non-touristy even though some of ""game of thrones "" was filmed there. quiet, peaceful and very picturesque","Joliet, Illinois",2015-09-01T00:00:00Z,just a little off the main road but worth it!,5,30,14,joann97Joliet,"Reviewed October 15, 2015"
1557165828-2197,https://www.tripadvisor.com/Attraction_Review-g551728-d3530433-Reviews-or160-Ballintoy_Harbour-Ballintoy_County_Antrim_Northern_Ireland.html,"twisted steep hill down to view this location. a small fishing harbour, and it is one of the  film locations of the game if thrones film.","Derry, United Kingdom",2016-07-01T00:00:00Z,refreshing  experience,4,192,80,celtictiger_7,"Reviewed July 23, 2016"
