ï»¿web-scraper-order,web-scraper-start-url,reviewText,location,date,reviewTitle,rating,reviewsWritten,numberThanks,username,reviewedWhen
1557177389-15772,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or100-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"the dark hedges have been made famous due to game of thrones, no doubt.  it is a nice small road walk to make and on the tour we were on the bus stopped and went round to pick us up.  

there is signs for no...more","Montrose, United Kingdom",2017-11-01T00:00:00Z,ok for a quick stop,3,187,74,Simon D,"Reviewed January 31, 2018"
1557177331-15541,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or330-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,as fans of game of thrones we had to stop off here on our way back to belfast airport.  it really is an impressive sight - the trees are fascinating.  it is very popular though  - lot's of people stopping in their cars to take...more,"London, United Kingdom",2016-04-01T00:00:00Z,wothwhile for game of thrones fans,4,55,17,T6173HPkeithw,"Reviewed April 6, 2016"
1557177338-15571,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or300-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,went early on a sunny sunday morning. beautiful. got quite busy with tour buses parked up. pity to see that another tree has fallen last week but this doesn't diminish the appeal.,"Londonderry, N. Ireland",2016-07-01T00:00:00Z,great to visit this game of thrones location,5,25,8,Jennifer44_11,"Reviewed July 31, 2016"
1557177374-15709,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or160-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,beautiful old trees & for fans of game of thrones it's always cool to see where they film. the sad thing about this place is that since it's become known for got people have vandalized the trees and carved into them. even a large tour...more,"Toronto, Canada",2017-07-01T00:00:00Z,beautiful but locals don't like the crowds,4,9,3,Jaclyn H,"Reviewed July 21, 2017"
1557177308-15448,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or420-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"when i first saw pictures of the, dark hedges in publicity for game of thrones, i reckoned they had been digitally created or at least ""doctored, but not so.. i was driven through them after a long and also wonderful walk along the coast from...more","Belfast, United Kingdom",2015-07-01T00:00:00Z,amazing natural feature,4,43,26,Lisadian,"Reviewed July 13, 2015"
1557177384-15754,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or120-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...really a nice place to visit, if you are in north ireland.
interestingly i have seen similar roads in india, but its not a tourist attraction, probably because game of thrones was not shooted there ;)more","Bengaluru, India",2017-10-01T00:00:00Z,beautiful view,4,121,45,Ankit2385,"Reviewed October 8, 2017"
1557177333-15555,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or320-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,if the truth be told this attraction would not be known if not for the tv series â€œgame of thronesâ€� and i can safely say this as i have drove past it many times to play a game of golf at the course across the...more,null,2016-05-01T00:00:00Z,interesting.,4,300,179,desi d,"Reviewed May 31, 2016"
1557177349-15611,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or260-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"somewhat mystical to be there!  amazing how they trained the trees over like that and to think it was so long ago.  tour buses entering the road, however, is somewhat obnoxious and takes the fun out of pictures!","Oswego, New York",2016-09-01T00:00:00Z,a must see for fans of game of thrones!,5,19,1,1113Vivian,"Reviewed October 6, 2016"
1557177287-15371,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or500-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...extremely photogenic and the whole place looks like something out of a fantasy movie and i can see why the makers of game of thrones used this scenery as it fits right in.

we were very fortunate that during our visit some classic cars drove...more","Poole, United Kingdom",2012-09-01T00:00:00Z,game of thrones,5,1251,468,AngieP49,"Reviewed August 25, 2013"
1557177341-15577,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or290-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"i'm a game of thrones fanatic ,not so much the tv version,but the written word!
i recently visited ireland and wanted to see the kingsroad. unfortunately, during my visit,some of the 200 year old trees had fallen down. apparently,due to the popularity of the show...more","Toronto, Canada",2016-07-01T00:00:00Z,let's be careful with nature......,5,39,32,Lorraine K,"Reviewed August 18, 2016"
1557177387-15758,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or110-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"we went to the dark hedges on the advice of our daughter, familiar with the game of thrones.  we had a hard time finding the site with road signs being tough to see and follow.  it was very interesting and would be great for those...more","Ballston Spa, New York",2017-09-01T00:00:00Z,amazing,4,98,16,dmallen32,"Reviewed November 21, 2017"
1557177320-15504,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or370-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,...not going on the hype of the game of thrones this is a magical and mystical place. i think it best to appreciate on a clear night with the hedges bathed in moonlight but with the local drivers you might be taking your life in...more,Lancashire,2015-12-01T00:00:00Z,first time visit,5,607,300,paulnpaula,"Reviewed December 27, 2015"
1557177346-15603,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or270-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...the road is narrow and well travelled, so not easy to photograph without people. if you are a game of thrones fan you should try to visit.more",Mississauga,2017-05-01T00:00:00Z,cool place,5,115,25,Tracy662014,"Reviewed May 1, 2017"
1557177359-15647,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or220-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"if you are a fan of the series game of thrones, this definitely has to be in your bucket list when you are in northern ireland. the place is very photogenic!","Manila, Philippines",2016-11-01T00:00:00Z,game of thrones!,5,35,17,stingRAY_85,"Reviewed November 24, 2016"
1557177410-15852,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or20-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,atmospheric rows of trees unfortunately made popular by game of thrones. even on a wet and cold march day we were lucky to see the road with just a few people as a coach soon arrived with lots all wanting the same shot of the...more,"Cardiff, United Kingdom",2019-03-01T00:00:00Z,unusual,3,59,18,SECIRPS,"Reviewed March 8, 2019"
1557177318-15487,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or380-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...not being a game of thrones fan, it wasn't real important to me, but i did make the effort to get a photo anyway.  it was sort of difficult when 60+ people get off the bus and some start rushing into the centre of the...more","Saint John, Canada",2016-05-01T00:00:00Z,just a photo op,3,504,201,Katwhite39,"Reviewed May 22, 2016"
1557177290-15379,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or490-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"i wish i knew how to input gps coordinates into our garmin. we had a lot of trouble finding this incredible location! i'm a game of thrones fan, but also a fan of photo opps- loved this one!","New York City, New York",2014-06-01T00:00:00Z,tricky photo opp to find but well worth it!,5,54,35,Liz_B_84,"Reviewed July 2, 2014"
1557177356-15636,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or230-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"not being  "" game of thrones "" viewers we have never been. even without this added incentive, i would highly recommend visiting if you are in the vicinity. 
it is a strangely atmospheric place in a beautiful setting. 
it is pretty much impossible to get...more","Dundonald, Belfast.",2017-01-01T00:00:00Z,a must - see!,5,604,212,2020vision,"Reviewed January 29, 2017"
1557177303-15426,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or440-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,...we were a bit unlucky because there was a motorcycle cavalcade (around 100+ of them) parked through the entire length of the road so not much of a photo opportunity but we've enjoyed anyway. game of thrones fans will love it for sure :)more,"Dublin, Ireland",2015-08-01T00:00:00Z,spectacular,4,567,171,travelbonkers44,"Reviewed September 28, 2015"
1557177359-15653,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or220-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"if you are a game of thrones fan, or just a fan of stunning beauty then a stroll under the dark hedges is for you.  time this right and you will be the only person there.  go early!  we went around 10am and there were...more","Roebling, New Jersey",2017-11-01T00:00:00Z,stunning walk along the kings road,5,240,63,TravellingTracyS,"Reviewed December 18, 2017"
1557177359-15651,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or220-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"we are both game of thrones fans so we knew this was a must stop for us but even if you are not into the show, the dark hedges are a great place to stop and explore some beautiful landscape in northern ireland. tip: go...more","Dallas, Texas",2017-12-01T00:00:00Z,beautiful natural scenery worth a stop!,5,426,196,The_Wanderlusty,"Reviewed December 20, 2017"
1557177366-15685,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or190-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"we visited here on our 2nd day, late in the day, before going to our b&b in ballymoney.  we really enjoyed the sight of this road and the trees.  we do watch game of thrones.","Davie, Florida",2018-04-01T00:00:00Z,beautiful tree lined road,4,221,68,QGJohn,"Reviewed May 23, 2018"
1557177356-15638,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or230-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"if your a game of thrones fan you will find this place interesting, my husband and i have never watched game of thrones but really enjoyed walking the whole length and back again.its only about a 15-20 minute walk. the trees were planted in the...more","Sevenoaks, United Kingdom",2017-01-01T00:00:00Z,worth a visit,5,77,49,Sarah H,"Reviewed January 4, 2017"
1557177297-15415,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or460-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"if you have seen game of thrones you will recognize this magical grove of trees known in the series as the kings road. the trees arch over the road to meet each other in an eerie way, well worth a visit","Glasgow, United Kingdom",2014-08-01T00:00:00Z,a little magical,4,476,195,Vancatwoman,"Reviewed November 7, 2014"
1557177384-15753,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or120-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"i haven't even seen game of thrones, and i thought the dark hedges were awesome.  plus, they are free.  my suggestion would be to go early in the morning before tour buses arrive or at dusk when they leave.  they had an eerie glow at...more","Lake Geneva, Wisconsin",2017-09-01T00:00:00Z,go for it!,5,71,54,mac09,"Reviewed October 12, 2017"
1557177333-15553,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or320-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...especially if you are a game of thrones fan. well signposted and a right turn and voila there they are. best to park then walk up and turn around, great views whichever side you start from. 

for the photographers you have to be lucky and...more",null,2016-11-01T00:00:00Z,spectactular,5,47,21,ElaineK1398,"Reviewed December 31, 2016"
1557177389-15768,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or100-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"so, you hear of that mysterious place where the game of thrones was shot. hmm, you think - this must be a fun place and totally worth the time. you take the time to drive down all the way to ballymoney where you read the...more","London, United Kingdom",2018-02-01T00:00:00Z,"nice views but what's so great about it, again?",3,54,27,Kundan B,"Reviewed February 28, 2018"
1557177376-15717,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or150-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...so i visited in the early afternoon mid week, managed to get parked at the top end where the game of thrones sign is but it was a bit of a squeeze.  heading round the corner on foot you find yourself at the top of...more","Moray, United Kingdom",2017-08-01T00:00:00Z,beautiful trees,4,30,11,Frances M,"Reviewed August 16, 2017"
1557177315-15480,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or390-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"visited the dark hedges as i am a fan of game of thrones and had also seen photos and paintings of these trees many times. the trees are wonderful but it is almost impossible to photograph as so many people are visiting, people or cars...more",Dublin,2015-10-01T00:00:00Z,dark hedges,3,16,11,DublinButterfly,"Reviewed October 18, 2015"
1557177381-15736,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or130-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"i have not watched game of thrones, but my friend does watch.  when the bus driver of our tour mentioned we were going here, i wasn't all that excited.  once there, i was amazed at the beauty of the trees.  and that we were seeing...more","Minneapolis, Minnesota",2017-07-01T00:00:00Z,"beautiful road, a must for got fans",5,555,245,pitufo00,"Reviewed September 27, 2017"
1557177315-15483,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or390-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...so many other beautiful places to see in ni, this won't be on my list of suggestions for future visitors.  
we're not ""game of thrones"" watchers. might be more of a thrill for them.more","East Rochester, New York",2015-10-01T00:00:00Z,not all that...,2,23,5,436marysued,"Reviewed October 14, 2015"
1557177402-15818,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or50-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"we went there at dawn to avoid crowds. the place is very atmoshperic, the trees are so impressive. i am not a fan of ""game of thrones"", but i can unterstand why this road is so popular.","Kallithea, Greece",2018-08-01T00:00:00Z,so atmospheric,5,179,75,Panos_and_family,"Reviewed September 8, 2018"
1557177346-15598,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or270-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"a game of thrones fan? then it's a must! beautiful, peaceful place. i was in a tour to the carrick-a-rede rope bridge and this was our first stop. 10 minutes for pictures, no more.","Buenos Aires, Argentina",2016-05-01T00:00:00Z,game of thrones' king's road!,5,58,15,ulivetmi,"Reviewed August 28, 2016"
1557177400-15811,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or60-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...it is such a scenic walk and easy for all ages, can even drive it if needed. leads up to gracehill house. free to visit. spent about 20 mins walking through it. part of game of thrones filmed here.more",null,2018-07-01T00:00:00Z,amazing,5,60,11,theERtravelingnurse,"Reviewed July 31, 2018"
1557177292-15390,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or480-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"........inconsiderate! so you either had to wait or they were in all your photos. it is a truly beautiful sight though, a photographers dream....or if you are into game of thrones!more","Shellharbour, Australia",2014-06-01T00:00:00Z,the dark hedges,5,44,26,kezmac,"Reviewed July 2, 2014"
1557177381-15738,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or130-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"the dark hedges score higher, if your a games of thrones fan i guess. however, they are still worth a look otherwise. one good thing is that the trees look well regardless of the weather, or the time of day, but prob best sunrise or...more","Northern Ireland, United Kingdom",2017-09-01T00:00:00Z,worth a look!,4,84,33,MarkNI78,"Reviewed September 21, 2017"
1557177376-15719,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or150-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,...would recommend even if you are not a game of thrones fan - i am not but the trees look amazing still! however itâ€™s more of a fleeting visit as oppose to half a day etc.more,"London, United Kingdom",2019-01-01T00:00:00Z,worth a visit,4,28,11,AJ_1725,"Reviewed January 22, 2019"
1557177336-15562,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or310-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"stunning, rows of beech trees, some 2-300 rears old
game of thrones filmed here
fantastic photographic opportunities, best early morning , as it can be quite be very busy","Victoria, Canada",2016-06-01T00:00:00Z,avenue of trees,5,75,17,154943Maggie,"Reviewed July 7, 2016"
1557177344-15588,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or280-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...there's also a board about the game of thrones episode that filmed there, but i'm one of the few people who don't watch the show and just wanted to see northern ireland for its own beauty and history outside of the show.more","Oshkosh, Wisconsin",2016-08-01T00:00:00Z,"beautiful trees, interesting history, but too many people",4,197,60,quinnunit66,"Reviewed August 31, 2016"
1557177331-15545,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or330-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...not worth going just for it, as part of a tour then yes it's a good photo opportunity, especially if your a game of thrones fan.  it's so close to ballintoy where we were going.
there were bus loads of people and plenty of people...more","Belfast, United Kingdom",2016-11-01T00:00:00Z,passing through heading to the coast,3,66,45,Steviebizel,"Reviewed November 13, 2016"
1557177381-15740,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or130-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,this beautiful tree lined road featured in got but it's not necessary to have seen the show to appreciate its beauty. the lane is well worth driving out of your way to see and it's worth walking all the way up it as the views...more,"Auckland, Auckland, New Zealand",2018-06-01T00:00:00Z,you don't need to be a game of thrones fan to enjoy this.,5,83,32,Sandra T,"Reviewed June 19, 2018"
1557177308-15454,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or420-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,fabulous. such an unusual and atmospheric place. i'm from just up the road - so odd that i didn't know it existed till got made it famous.,"Liverpool, United Kingdom",2015-06-01T00:00:00Z,game of thrones,5,22,49,JiJiJaJa,"Reviewed June 24, 2015"
1557177320-15496,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or370-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"even if you are not a game of thrones fan, the drive to see this and learn about the history (the family who owned planted the trees) and the ghost...is all worth it.",Sydney,2016-07-01T00:00:00Z,worth the drive,5,27,10,ASRSKSSS,"Reviewed July 28, 2016"
1557177323-15509,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or360-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,...we were lucky as we only had about 4/5 other cars turn up when we did.  worth a visit if you are in the area. i suppose game of thrones fans would love to see this. we got some lovely pictures as a reminder.more,null,2016-08-01T00:00:00Z,nice and eeary,5,105,51,163sharonj,"Reviewed August 17, 2016"
1557177300-15424,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or450-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"even if you are not a fan of the tv series ""game of thrones"", this wonderful alley is worth a visit. 
the name is a bit  misleading because the hedges are actually an alley of really huge trees.

i only knew about it from some...more","Munich, Germany",2014-08-01T00:00:00Z,out of this world view,5,12,32,Andrea M,"Reviewed February 10, 2015"
1557177328-15528,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or340-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...judging by the numbers of people visiting there are many people on the game of thrones sightseeing tour- whatever the weather. the bregagh road 'dark hedges' are beautiful, and hopefully you will visit on a less busy day, with few selfish parkers getting in the...more","London, United Kingdom",2016-03-01T00:00:00Z,striking stretch of road,4,26,13,Fiona3,"Reviewed April 25, 2016"
1557177402-15817,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or50-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,being a game of thrones big fan couldn't resist visiting here. no problem with parking at the hotel but odd that the huge car park and information shed was closed. safe walk over to the start of the hedges was good and then there we...more,"Cavan, Ireland",2018-09-01T00:00:00Z,great buzz !,5,341,156,Robert W,"Reviewed September 9, 2018"
1557177341-15576,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or290-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,the dark hedges made famous by game of thrones doesn't disappoint. it is a hauntingly eerie sight to look down the road with the line of twisted beech trees on each side meeting overhead. unfortunately three trees were felled by storm desmond in 2014. nine...more,"Ennis, Ireland",2016-08-01T00:00:00Z,mystical,5,468,162,MarOReilly,"Reviewed August 19, 2016"
1557177364-15666,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or200-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"having visited here some years ago (before game of thrones) we were enthralled by the image of the avenue of trees.  it has lost some of its mystique with a lot of people now visiting and after some tree/limb losses, the visual is not as...more","Gloucester, United Kingdom",2017-05-01T00:00:00Z,disapointed on second visit,3,258,63,187047PeterR,"Reviewed May 17, 2017"
1557177313-15472,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or400-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,we did not know until we got there that this scene has been used in game of thrones.  good views from either end of the road.  suggest walking along it to get a better view of the tree shapes.,null,2015-09-01T00:00:00Z,worth a visit,4,40,19,anne p,"Reviewed September 11, 2015"
1557177405-15835,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or40-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"i know the big draw is the game of thrones filming site but not being a watcher i still loved my visit here. it's located in ballymoney-  in antrim county, also home to the giants causeway and the bushmills whiskey roots. the road itself winds...more","Belton, Texas",2018-09-01T00:00:00Z,gorgeous place,4,234,132,Texasirishblonde,"Reviewed September 9, 2018"
1557177402-15821,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or50-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"if you are â€œintoâ€� game of thrones this is a must see attraction..
but please park outside the tree belt and walk down the road. itâ€™s much more atmospheric that way.",null,2018-05-01T00:00:00Z,magnificent northern ireland,5,2,0,BillW2209,"Reviewed August 27, 2018"
1557177407-15844,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or30-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,picturesque place with games of thrones background. this is definitely worth stopping for if you visit great causeway and carrick de bridge since itâ€™s all on the way. we didnâ€™t walk further down since we were tight on time.,"Queens, New York",2018-11-01T00:00:00Z,picturesque,4,32,11,thriftyasian,"Reviewed November 25, 2018"
1557177290-15382,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or490-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"i know that a lot of game of thrones fans are scouring ireland for the icon locations from the show.  not my thing even though i'm a fan.  
however, i was on my way back to belfast after a visit to the antrum coast and...more","Fairfield, Connecticut",2014-06-01T00:00:00Z,lucky accident,4,515,187,SMPerle,"Reviewed June 4, 2014"
1557177336-15564,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or310-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"made popular by game of thrones, the beech trees are beautiful and the way that the branches cross over each other across the road make for some good photos. only trouble is to many people spoiling you photo shoot.","Banbury, United Kingdom",2016-07-01T00:00:00Z,beeches,5,75,28,Graham Y,"Reviewed July 4, 2016"
1557177369-15687,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or180-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"not being a game of thrones fan i had never heard of the kingsroad or the dark hedge. it appeared on our tourist map and wasnâ€™t too far away so off we went in the hire car.
there is a parking area at a hotel...more","Albany, Australia",2018-07-01T00:00:00Z,worth a look,3,129,30,Darren H,"Reviewed July 31, 2018"
1557177387-15765,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or110-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...games of thrones. 

we stopped here for 15 minutes to take pictures before heading to our next stop. definitely worth a visit, and see if you could participate in the challenge of taking a photo of the entire road with no one appearing in it....more","Manama, Bahrain",2017-10-01T00:00:00Z,quick stop,5,146,67,Zainab F,"Reviewed October 30, 2017"
1557177338-15572,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or300-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...there are two signs there with information, one about the dark hedges and the origins and a small sign about game of thrones. 
you will spend around 15-20 minutes here, depending on your pace of walk and time for photos.more",null,2016-07-01T00:00:00Z,unique & great for photo's,4,45,18,Miss_Sunny_K,"Reviewed July 31, 2016"
1557177295-15396,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or470-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"for non game of thrones fans ( and possibly including some fans), this is simply a road with interesting trees. i'm a massive got fan so i was happy we just happened to be staying nearby. i think even if you aren't a fan of...more",null,2015-01-01T00:00:00Z,pretty cool,5,65,36,Jules H,"Reviewed February 18, 2015"
1557177400-15812,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or60-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,over-hyped since the game of thrones. not really worth a detour of more than a few miles. inconsiderate lazy people parking their old cars where they shouldn't. dozens of coaches spewing out japanese tourists.,Dublin,2018-07-01T00:00:00Z,underwhelming,2,119,1395,glitteringprize,"Reviewed July 29, 2018"
1557177412-15858,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or10-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...be sure to walk all the way down into the thickest part of the trees.  take lots of photos, since when you'll get back you'll want to edit them to get the best game of thrones look you can.more",null,2018-09-01T00:00:00Z,"best if you are a game of thrones fan, otherwise still great",5,627,291,garbagecollector,"Reviewed October 11, 2018"
1557177371-15700,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or170-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"if you are a game of thrones fan, or even if you are not, you will enjoy a visit to the dark hedges.","Murphys, California",2018-08-01T00:00:00Z,very cool.,5,20,3,Rick L,"Reviewed August 25, 2018"
1557177389-15770,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or100-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,even though i havenâ€™t seen the game of thrones i wanted to see the dark hedges on a visit to northern ireland. it was a bright sunny day and as the trees are bare it didnâ€™t have the same impact as i imagine it would...more,"Dublin, Ireland",2018-02-01T00:00:00Z,the dark hedges,4,294,61,oharasteph,"Reviewed February 4, 2018"
1557177400-15806,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or60-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...i don't watch game of thrones but we were in northern ireland and would be driving to giant's causeway. since we were going to be in the area, we thought we could drive through the dark hedges on our way. 

we didn't realize we wouldn't...more","Boise, Idaho",2018-06-01T00:00:00Z,dark hedges,3,6,2,kelpc2018,"Reviewed August 12, 2018"
1557177407-15842,https://www.tripadvisor.com/Attraction_Review-g1393505-d2255519-Reviews-or30-The_Dark_Hedges-Ballymoney_County_Antrim_Northern_Ireland.html,"...the area in 2016 but we also heard that there were doors made out of the trees that were felled representing the game of thrones 5 kingdoms. would advise early morning visit to the hedges as there are lots of cars, vans and buses (yes,...more","Evansville, Indiana",2018-05-01T00:00:00Z,beautiful road in co antrim,5,11,5,Carol F,"Reviewed November 26, 2018"
